price,n_rooms,area,price_per_m2,link,title,address,district
3599,2,49.0,73.0,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-prywatny-park-klima-parking-ID4uYS9,Nowe 2 pokoje prywatny park klima parking,"Rajsko, Swoszowice, Kraków, małopolskie",Swoszowice
5470,2,57.12,96.0,https://www.otodom.pl/pl/oferta/piekny-apartament-w-samym-centrum-kazimierza-ID4uUla,Piękny apartament w samym centrum Kazimierza!,"ul. Dajwór, Kazimierz, Stare Miasto, Kraków, małopolskie",Stare Miasto
2800,3,68.0,41.0,https://www.otodom.pl/pl/oferta/stare-kliny-prywatna-silownia-ogrod-parking-en-de-ID4tKUC,"Stare Kliny prywatna siłownia,ogród, parking EN/DE","ul. Zagaje, Kliny, Swoszowice, Kraków, małopolskie",Swoszowice
3700,2,68.0,54.0,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-na-kazimierzu-ID4ogY6,Mieszkanie w kamienicy na Kazimierzu ,"ul. Miodowa, Kazimierz, Stare Miasto, Kraków, małopolskie",Stare Miasto
3900,2,55.0,71.0,https://www.otodom.pl/pl/oferta/angel-plaza-lux-sloneczne-z-ogrodkiem-garden-ID4uesc,Angel Plaza Lux Słoneczne z ogródkiem Garden,"ul. Zwierzyniecka, Nowy Świat, Stare Miasto, Kraków, małopolskie",Stare Miasto
3500,2,73.1,48.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-balkonem-ID4rgds,2-pokojowe mieszkanie z balkonem,"Aleja Juliusza Słowackiego, Piasek, Stare Miasto, Kraków, małopolskie",Stare Miasto
5800,3,100.0,58.0,https://www.otodom.pl/pl/oferta/apartament-100m2-3-pokoje-ul-pokutynskiego-ID4ttZQ,Apartament 100m2 | 3 pokoje | Ul. Pokutyńskiego |,"ul. Filipa Pokutyńskiego, Pychowice, Dębniki, Kraków, małopolskie",Dębniki
2500,1,30.0,83.0,https://www.otodom.pl/pl/oferta/retoryka-stare-miasto-1-pok-eng-ID4tdiy,Retoryka | Stare Miasto | 1 pok. | Eng,"ul. Retoryka, Nowy Świat, Stare Miasto, Kraków, małopolskie",Stare Miasto
2700,1,27.0,100.0,https://www.otodom.pl/pl/oferta/krowodrza-czarnowiejska-l-1-pok-l-27-m2-l-eng-ID4sLeP,Krowodrza |Czarnowiejska l 1 pok. l 27 m2 l Eng,"ul. Czarnowiejska, Piasek, Stare Miasto, Kraków, małopolskie",Stare Miasto
4000,3,83.0,48.0,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-sercu-miasta-ID4rNeY,Przestronne mieszkanie w sercu miasta,"rynek Główny, Stare Miasto, Stare Miasto, Kraków, małopolskie",Stare Miasto
3200,2,43.0,74.0,https://www.otodom.pl/pl/oferta/2-pok-al-kijowska-klimatyzacja-ID4shQt,2 pok. | al. Kijowska | Klimatyzacja,"al. Kijowska, Łobzów, Krowodrza, Kraków, małopolskie",Krowodrza
4350,3,52.0,84.0,https://www.otodom.pl/pl/oferta/czyzyny-nowohucka-imperial-citi-yes-3-pok-ID4sAc8,Czyżyny | Nowohucka | Imperial Citi Yes | 3 pok,"ul. Nowohucka, Nowa Huta, Nowa Huta, Kraków, małopolskie",Nowa Huta
6500,3,86.0,76.0,https://www.otodom.pl/pl/oferta/stylowyapartamentw-sercu-krakowa-ID4gSgR,Stylowy apartament w sercu Krakowa,"ul. Elizy Orzeszkowej, Kazimierz, Stare Miasto, Kraków, małopolskie",Stare Miasto
2800,2,44.0,64.0,https://www.otodom.pl/pl/oferta/gorka-narodowa-banacha-2pok-44m2-eng-ID4su31,Górka Narodowa | Banacha | 2pok | 44m2 | Eng,"ul. Stefana Banacha, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",Prądnik Biały
4400,3,56.0,79.0,https://www.otodom.pl/pl/oferta/grzegorzki-pianissimo-3-pokoje-56m2-eng-ID4st3f,Grzegórzki | Pianissimo | 3 pokoje | 56m2 | Eng,"ul. prof. Marka Stachowskiego, Grzegórzki, Grzegórzki, Kraków, małopolskie",Grzegórzki
4000,2,52.0,77.0,https://www.otodom.pl/pl/oferta/podgorze-orawska-od-listopada-2-pok-eng-ID4sqGK,Podgórze | Orawska | od listopada | 2 Pok. | Eng,"ul. Orawska, Stare Podgórze, Podgórze, Kraków, małopolskie",Podgórze
3300,2,47.5,69.0,https://www.otodom.pl/pl/oferta/krowodrza-swietokrzyska-47-5m2-2pok-kuchnia-eng-ID4sjOf,"Krowodrza| Świętokrzyska |47,5m2|2pok+ kuchnia|Eng","ul. Świętokrzyska, Krowodrza, Krowodrza, Kraków, małopolskie",Krowodrza
7500,3,64.14,117.0,https://www.otodom.pl/pl/oferta/3-pok-apartament-stare-miasto-noble-residence-ID4sb8e,"3 pok. Apartament, Stare Miasto, Noble Residence","ul. Smoleńsk, Nowy Świat, Stare Miasto, Kraków, małopolskie",Stare Miasto
3200,2,37.0,86.0,https://www.otodom.pl/pl/oferta/2p-z-duzym-tarasem-klimatyzacja-grzegorzecka-77-od-1-grudnia-2025-ID4rUWZ,"2p z dużym tarasem, klimatyzacją | Grzegórzecka 77 | od 1 grudnia 2025","ul. Grzegórzecka, Grzegórzki, Grzegórzki, Kraków, małopolskie",Grzegórzki
3500,3,67.0,52.0,https://www.otodom.pl/pl/oferta/duze-mieszkanie-z-parkingiem-narutowicza-ID4ry9T,Duże mieszkanie z parkingiem | Narutowicza,"ul. Gabriela Narutowicza, Prądnik Biały, Prądnik Biały, Kraków, małopolskie",Prądnik Biały
2500,2,50.31,50.0,https://www.otodom.pl/pl/oferta/2-pokojowe-na-ruczaju-osiedle-europejskie-ID4rrmU,2-pokojowe na Ruczaju/Osiedle Europejskie,"ul. dr. Jana Piltza, Ruczaj, Dębniki, Kraków, małopolskie",Dębniki
